"x","y"
-0.0763016120577223,0
-0.0763016120577223,0
-0.0823354616081437,0.00163307996725948
-0.0883790144908987,0.00317228744457232
-0.0944253759393679,0.00462344281330684
-0.100467651186932,0.00599236645483292
-0.106498945466973,0.00728487875051831
-0.11251236401287,0.00850680008173277
-0.118501012058005,0.0096639508298455
-0.124457994835758,0.0107621513762246
-0.130376417579511,0.0118072221022396
-0.136249385522643,0.0128049833892596
-0.142070003898537,0.0137612556186532
-0.147831377940572,0.0146818591717891
-0.15352661288213,0.0155726144300373
-0.159148813956591,0.0164393417747658
-0.164691086397336,0.0172878615873437
-0.170146535437746,0.0181239942491404
-0.175508266311202,0.0189535601415245
-0.180769384251085,0.0197823796458649
-0.185922994490774,0.0206162731435308
-0.190962202263653,0.0214610610158911
-0.1958801128031,0.0223225636443145
-0.200669831342497,0.0232066014101705
-0.205324463115224,0.0241189946948275
-0.209837113354663,0.0250655638796548
-0.214200887294195,0.0260521293460213
-0.218408890167199,0.0270845114752958
-0.222454227207058,0.0281685306488475
-0.226330003647151,0.0293100072480453
-0.23002932472086,0.0305147616542579
-0.23002932472086,0.0305147616542579
-0.235717536500148,0.0325376487567697
-0.241098959515135,0.0345906059611555
-0.246181391132055,0.0366662834970889
-0.250972628717143,0.0387573315942453
-0.255480469636637,0.0408564004822981
-0.25971271125677,0.0429561403909223
-0.26367715094378,0.0450492015497929
-0.2673815860639,0.0471282341885828
-0.270833813983368,0.0491858885369673
-0.274041632068419,0.0512148148246211
-0.277012837685288,0.0532076632812182
-0.279755228200211,0.0551570841364325
-0.282276600979424,0.0570557276199397
-0.284584753389161,0.0588962439614132
-0.28668748279566,0.0606712833905275
-0.288592586565155,0.0623734961369574
-0.290307862063882,0.0639955324303769
-0.291841106658078,0.0655300425004606
-0.293200117713976,0.066969676576883
-0.294392692597813,0.0683070848893182
-0.295426628675825,0.069534917667441
-0.296309723314248,0.0706458251409257
-0.297049773879316,0.0716324575394462
-0.297654577737265,0.0724874650926777
-0.298131932254332,0.0732034980302939
-0.298489634796752,0.0737732065819698
-0.29873548273076,0.0741892409773793
-0.298877273422592,0.0744442514461974
-0.298922804238483,0.0745308882180978
-0.350987431703304,0.163258193996417
-0.446140037244994,0.237789082214515
-0.5,0.413469074702052
-0.456117834464536,0.508050853069279
-0.440754038755251,0.617541805038651
-0.372616093394191,0.693102665861772
-0.354578102283673,0.81096726354542
-0.209156197186537,0.876625440639962
-0.130161577272998,0.979549079352402
-0.00266189774161809,1
0.126570918993979,0.981323624495255
0.18683228041445,0.905543774667384
0.284560158821057,0.874850904251534
0.357355513392378,0.822233225128487
0.388689413750699,0.71336727096139
0.448233016000245,0.622473940668825
0.435368018123077,0.48800001155584
0.5,0.298123650143772
0.450757843489003,0.176631452497645
0.46050272694728,0.0816290726803635
0.360797185100773,0.0382365529380546
0.194793566530731,0.0319418300801949
0.12298025333415,0.00887270625998682
-0.0763016120577223,0
